Date,Business Area,Region,Country,IT Sub Area,IT Area,Cost element name,Cost Element Group,Cost Element Sub Group,Actual,Forecast,Plan,Plan_positive,Spend_status,Actual vs plan variance,Forecast vs plan variance,Actual - Forecast,Month,Month Name
Jan,Office & Administrative,Latin America,Brazil,R2,Functional,Telephone,Other,Telecomm,,6.89,,,Unplanned Forecast,,6.89,-6.89,1,Jan
Jan,Office & Administrative,Latin America,Brazil,R2,Functional,Telephone,Other,Telecomm,,,28.88,28.88,Planned Only,,,0.0,1,Jan
Jan,BU,Europe,Spain,Distribution,BU Support,Employee Benefits,Labor,Internal Labor,,,88.4,88.4,Planned Only,,,0.0,1,Jan
Jan,BU,Europe,Spain,Distribution,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,,1244.18,1244.18,Planned Only,,,0.0,1,Jan
Jan,BU,Europe,Spain,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,,5183.3,5183.3,Planned Only,,,0.0,1,Jan
Jan,BU,Europe,Spain,Distribution,BU Support,Retirement Plan Match,Labor,Internal Labor,,,58.62,58.62,Planned Only,,,0.0,1,Jan
Jan,BU,Europe,Spain,Distribution,BU Support,Telephone,Other,Telecomm,63.46,,,,Unplanned Actual,63.46,,63.46,1,Jan
Jan,BU,Europe,Spain,Distribution,BU Support,Telephone,Other,Telecomm,,63.46,,,Unplanned Forecast,,63.46,-63.46,1,Jan
Jan,BU,Europe,Spain,R3,Functional,Telephone,Other,Telecomm,112.68,,,,Unplanned Actual,112.68,,112.68,1,Jan
Jan,BU,Europe,Spain,R3,Functional,Telephone,Other,Telecomm,,112.68,,,Unplanned Forecast,,112.68,-112.68,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Contractors,Labor,External Labor,-398.27,,,,Unplanned Actual,-398.27,,-398.27,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Contractors,Labor,External Labor,,-398.27,,,Unplanned Forecast,,-398.27,398.27,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Office Supplies,Other,Supplies,9.68,,,,Unplanned Actual,9.68,,9.68,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Office Supplies,Other,Supplies,,9.68,,,Unplanned Forecast,,9.68,-9.68,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Other Miscellaneous,Other,Other,149.32,,,,Unplanned Actual,149.32,,149.32,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Other Miscellaneous,Other,Other,,149.32,,,Unplanned Forecast,,149.32,-149.32,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Other Miscellaneous Expense,Other,Other,214.14,,,,Unplanned Actual,214.14,,214.14,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Other Miscellaneous Expense,Other,Other,,214.14,,,Unplanned Forecast,,214.14,-214.14,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Professional Services,Labor,External Labor,3768.24,,,,Unplanned Actual,3768.24,,3768.24,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Professional Services,Labor,External Labor,,3768.24,,,Unplanned Forecast,,3768.24,-3768.24,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Travel Expense,Other,Travel,9.37,,,,Unplanned Actual,9.37,,9.37,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Travel Expense,Other,Travel,,9.37,,,Unplanned Forecast,,9.37,-9.37,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Vehicle Fuel,Other,Vehicles,15.75,,,,Unplanned Actual,15.75,,15.75,1,Jan
Jan,BU,Latin America,Mexico,Emerging,BU Support,Vehicle Fuel,Other,Vehicles,,15.75,,,Unplanned Forecast,,15.75,-15.75,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Bonuses,Labor,Internal Labor,8670.76,,,,Unplanned Actual,8670.76,,8670.76,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Bonuses,Labor,Internal Labor,,8670.76,,,Unplanned Forecast,,8670.76,-8670.76,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Insurance,Labor,Internal Labor,7709.5,,,,Unplanned Actual,7709.5,,7709.5,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Insurance,Labor,Internal Labor,,7709.5,,,Unplanned Forecast,,7709.5,-7709.5,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Other Miscellaneous Expense,Other,Other,,,2333.33,2333.33,Planned Only,,,0.0,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,5218.12,,,,Unplanned Actual,5218.12,,5218.12,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,5218.12,,,Unplanned Forecast,,5218.12,-5218.12,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,58087.92,,,,Unplanned Actual,58087.92,,58087.92,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,58087.92,,,Unplanned Forecast,,58087.92,-58087.92,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,,95833.33,95833.33,Planned Only,,,0.0,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Retirement Medical,Labor,Internal Labor,5434.13,,,,Unplanned Actual,5434.13,,5434.13,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Retirement Medical,Labor,Internal Labor,,5434.13,,,Unplanned Forecast,,5434.13,-5434.13,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Retirement Plan Match,Labor,Internal Labor,7291.55,,,,Unplanned Actual,7291.55,,7291.55,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Retirement Plan Match,Labor,Internal Labor,,7291.55,,,Unplanned Forecast,,7291.55,-7291.55,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Savings Plan,Labor,Internal Labor,3147.04,,,,Unplanned Actual,3147.04,,3147.04,1,Jan
Jan,BU,USA,USA,Distribution,BU Support,Savings Plan,Labor,Internal Labor,,3147.04,,,Unplanned Forecast,,3147.04,-3147.04,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Contractors,Labor,External Labor,-9960.0,,,,Unplanned Actual,-9960.0,,-9960.0,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Contractors,Labor,External Labor,,-9960.0,,,Unplanned Forecast,,-9960.0,9960.0,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Contractors,Labor,External Labor,,,9973.38,9973.38,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,,,14.2,14.2,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Non product,Hardware & Software,Hardware Maintenance,,,3383.45,3383.45,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Other Miscellaneous Expense,Other,Other,,,1962.49,1962.49,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Professional Services,Labor,External Labor,571.8,,,,Unplanned Actual,571.8,,571.8,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Professional Services,Labor,External Labor,,571.8,,,Unplanned Forecast,,571.8,-571.8,1,Jan
Jan,Infrastructure,Europe,Germany,Data Centers,Infrastructure,Professional Services,Labor,External Labor,,,793.33,793.33,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,161.64,,,,Unplanned Actual,161.64,,161.64,1,Jan
Jan,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,,161.64,,,Unplanned Forecast,,161.64,-161.64,1,Jan
Jan,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Telephone,Other,Telecomm,1032.84,,,,Unplanned Actual,1032.84,,1032.84,1,Jan
Jan,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Telephone,Other,Telecomm,,1032.84,,,Unplanned Forecast,,1032.84,-1032.84,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,2590.9,,,,Unplanned Actual,2590.9,,2590.9,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,2590.9,,,Unplanned Forecast,,2590.9,-2590.9,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,,2621.12,2621.12,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Computer Hardware,Hardware & Software,Hardware,,,4166.67,4166.67,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Computer Rental,Hardware & Software,Hardware,60395.0,,,,Unplanned Actual,60395.0,,60395.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Computer Rental,Hardware & Software,Hardware,,60395.0,,,Unplanned Forecast,,60395.0,-60395.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Contractors,Labor,External Labor,3500.0,,,,Unplanned Actual,3500.0,,3500.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Contractors,Labor,External Labor,,3500.0,,,Unplanned Forecast,,3500.0,-3500.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,13613.72,,,,Unplanned Actual,13613.72,,13613.72,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,13613.72,,,Unplanned Forecast,,13613.72,-13613.72,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,,58907.03,58907.03,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Food Expense,Other,Other,,,50.0,50.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Insurance,Labor,Internal Labor,2770.3,,,,Unplanned Actual,2770.3,,2770.3,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,2770.3,,,Unplanned Forecast,,2770.3,-2770.3,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,,3638.98,3638.98,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,M&E-Nondeductible,Other,Travel,,,125.0,125.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Materials,Other,Supplies,,,833.33,833.33,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Memberships,Other,Other,,,208.33,208.33,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Other Bonuses,Labor,Internal Labor,1108.63,,,,Unplanned Actual,1108.63,,1108.63,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Other Bonuses,Labor,Internal Labor,,1108.63,,,Unplanned Forecast,,1108.63,-1108.63,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Other Bonuses,Labor,Internal Labor,,,929.39,929.39,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,3626.82,,,,Unplanned Actual,3626.82,,3626.82,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,3626.82,,,Unplanned Forecast,,3626.82,-3626.82,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,,3729.15,3729.15,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Project Expense,Other,Project Expenses,,,4166.67,4166.67,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,28787.75,,,,Unplanned Actual,28787.75,,28787.75,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,28787.75,,,Unplanned Forecast,,28787.75,-28787.75,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,,29123.61,29123.61,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,2189.49,,,,Unplanned Actual,2189.49,,2189.49,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,,2189.49,,,Unplanned Forecast,,2189.49,-2189.49,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,,,2194.52,2194.52,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,1221.35,,,,Unplanned Actual,1221.35,,1221.35,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,,1221.35,,,Unplanned Forecast,,1221.35,-1221.35,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,,,1153.59,1153.59,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,1651.15,,,,Unplanned Actual,1651.15,,1651.15,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,,1651.15,,,Unplanned Forecast,,1651.15,-1651.15,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,,,1670.4,1670.4,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Service Contracts,Hardware & Software,Hardware Maintenance,17333.0,,,,Unplanned Actual,17333.0,,17333.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Service Contracts,Hardware & Software,Hardware Maintenance,,17333.0,,,Unplanned Forecast,,17333.0,-17333.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Service Contracts,Hardware & Software,Hardware Maintenance,,,5416.67,5416.67,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Software,Depr & Amort,Amortization,48463.03,,,,Unplanned Actual,48463.03,,48463.03,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Software,Depr & Amort,Amortization,,48463.03,,,Unplanned Forecast,,48463.03,-48463.03,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Sub Contract Labor,Labor,External Labor,22234.09,,,,Unplanned Actual,22234.09,,22234.09,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Sub Contract Labor,Labor,External Labor,,22234.09,,,Unplanned Forecast,,22234.09,-22234.09,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Sub Contract Labor,Labor,External Labor,,,31720.0,31720.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Travel Expense,Other,Travel,80.0,,,,Unplanned Actual,80.0,,80.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Travel Expense,Other,Travel,,80.0,,,Unplanned Forecast,,80.0,-80.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Travel Expense,Other,Travel,,,833.33,833.33,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Vacation,Labor,Internal Labor,245.08,,,,Unplanned Actual,245.08,,245.08,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Vacation,Labor,Internal Labor,,245.08,,,Unplanned Forecast,,245.08,-245.08,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Vacation,Labor,Internal Labor,,,142.91,142.91,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Workers Comp,Labor,Internal Labor,398.52,,,,Unplanned Actual,398.52,,398.52,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Workers Comp,Labor,Internal Labor,,398.52,,,Unplanned Forecast,,398.52,-398.52,1,Jan
Jan,Manufacturing,USA,Puerto Rico,Manufacturing,BU Support,Workers Comp,Labor,Internal Labor,,,334.51,334.51,Planned Only,,,0.0,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,455.3,,,,Unplanned Actual,455.3,,455.3,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,,455.3,,,Unplanned Forecast,,455.3,-455.3,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Individual Performance Recognition,Other,Employee Performance,11.85,,,,Unplanned Actual,11.85,,11.85,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Individual Performance Recognition,Other,Employee Performance,,11.85,,,Unplanned Forecast,,11.85,-11.85,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Professional Services,Labor,External Labor,3456.0,,,,Unplanned Actual,3456.0,,3456.0,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Professional Services,Labor,External Labor,,3456.0,,,Unplanned Forecast,,3456.0,-3456.0,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Property Taxes,Other,Taxes,25.68,,,,Unplanned Actual,25.68,,25.68,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Property Taxes,Other,Taxes,,25.68,,,Unplanned Forecast,,25.68,-25.68,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Purchased Software,Hardware & Software,Software,31336.14,,,,Unplanned Actual,31336.14,,31336.14,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Purchased Software,Hardware & Software,Software,,31336.14,,,Unplanned Forecast,,31336.14,-31336.14,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Software,Depr & Amort,Amortization,6329.85,,,,Unplanned Actual,6329.85,,6329.85,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Software,Depr & Amort,Amortization,,6329.85,,,Unplanned Forecast,,6329.85,-6329.85,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Software Maintenance,Hardware & Software,Software Maintenance,12179.17,,,,Unplanned Actual,12179.17,,12179.17,1,Jan
Jan,Office & Administrative,USA,USA,R2,Functional,Software Maintenance,Hardware & Software,Software Maintenance,,12179.17,,,Unplanned Forecast,,12179.17,-12179.17,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Bonuses,Labor,Internal Labor,959.97,,,,Unplanned Actual,959.97,,959.97,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Bonuses,Labor,Internal Labor,,959.97,,,Unplanned Forecast,,959.97,-959.97,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Employee Benefits,Labor,Internal Labor,238.72,,,,Unplanned Actual,238.72,,238.72,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Employee Benefits,Labor,Internal Labor,,238.72,,,Unplanned Forecast,,238.72,-238.72,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Employee Wellness,Labor,Internal Labor,3763.37,,,,Unplanned Actual,3763.37,,3763.37,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Employee Wellness,Labor,Internal Labor,,3763.37,,,Unplanned Forecast,,3763.37,-3763.37,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Professional Services,Labor,External Labor,17767.91,,,,Unplanned Actual,17767.91,,17767.91,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Professional Services,Labor,External Labor,,17767.91,,,Unplanned Forecast,,17767.91,-17767.91,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Regular Salaries And Wages,Labor,Internal Labor,24927.99,,,,Unplanned Actual,24927.99,,24927.99,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,24927.99,,,Unplanned Forecast,,24927.99,-24927.99,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Retirement Plan Match,Labor,Internal Labor,4346.54,,,,Unplanned Actual,4346.54,,4346.54,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Retirement Plan Match,Labor,Internal Labor,,4346.54,,,Unplanned Forecast,,4346.54,-4346.54,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Telephone,Other,Telecomm,77.95,,,,Unplanned Actual,77.95,,77.95,1,Jan
Jan,R&D,Europe,Germany,Development,BU Support,Telephone,Other,Telecomm,,77.95,,,Unplanned Forecast,,77.95,-77.95,1,Jan
Jan,Distribution,Europe,Germany,GRC,Governance,Employee Benefits,Labor,Internal Labor,35.31,,,,Unplanned Actual,35.31,,35.31,1,Jan
Jan,Distribution,Europe,Germany,GRC,Governance,Employee Benefits,Labor,Internal Labor,,35.31,,,Unplanned Forecast,,35.31,-35.31,1,Jan
Jan,Distribution,Europe,Germany,GRC,Governance,Employee Wellness,Labor,Internal Labor,1168.08,,,,Unplanned Actual,1168.08,,1168.08,1,Jan
Jan,Distribution,Europe,Germany,GRC,Governance,Employee Wellness,Labor,Internal Labor,,1168.08,,,Unplanned Forecast,,1168.08,-1168.08,1,Jan
Jan,Distribution,Europe,Germany,GRC,Governance,Regular Salaries And Wages,Labor,Internal Labor,6406.27,,,,Unplanned Actual,6406.27,,6406.27,1,Jan
Jan,Distribution,Europe,Germany,GRC,Governance,Regular Salaries And Wages,Labor,Internal Labor,,6406.27,,,Unplanned Forecast,,6406.27,-6406.27,1,Jan
Jan,Distribution,Europe,Germany,GRC,Governance,Retirement Plan Match,Labor,Internal Labor,1154.03,,,,Unplanned Actual,1154.03,,1154.03,1,Jan
Jan,Distribution,Europe,Germany,GRC,Governance,Retirement Plan Match,Labor,Internal Labor,,1154.03,,,Unplanned Forecast,,1154.03,-1154.03,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Auto Insurance,Other,Vehicles,324.53,,,,Unplanned Actual,324.53,,324.53,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Auto Insurance,Other,Vehicles,,324.53,,,Unplanned Forecast,,324.53,-324.53,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Bonuses,Labor,Internal Labor,2095.75,,,,Unplanned Actual,2095.75,,2095.75,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Bonuses,Labor,Internal Labor,,2095.75,,,Unplanned Forecast,,2095.75,-2095.75,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Contractors,Labor,External Labor,12052.58,,,,Unplanned Actual,12052.58,,12052.58,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Contractors,Labor,External Labor,,12052.58,,,Unplanned Forecast,,12052.58,-12052.58,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Contractors,Labor,External Labor,,,6750.05,6750.05,Planned Only,,,0.0,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Fixed Assets,Depr & Amort,Depreciation,84.84,,,,Unplanned Actual,84.84,,84.84,1,Jan
Jan,BU,Europe,United Kingdom,Distribution,BU Support,Fixed Assets,Depr & Amort,Depreciation,,84.84,,,Unplanned Forecast,,84.84,-84.84,1,Jan
